"Girokonto";"DE1234567890123456789"
""
"Kontostand vom 14.03.2024:";"4.671,15 €"
""
"Buchungsdatum";"Wertstellung";"Status";"Zahlungspflichtige*r";"Zahlungsempfänger*in";"Verwendungszweck";"Umsatztyp";"IBAN";"Betrag (€)";"Gläubiger-ID";"Mandatsreferenz";"Kundenreferenz"
"08.03.32";"08.03.32";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+3666,59";"";"";""
"10.03.32";"10.03.32";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-114,65";"";"";""
"13.03.32";"13.03.32";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-141,50";"";"";""
"16.03.32";"16.03.32";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-51,72";"";"";""
"17.03.32";"17.03.32";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-182,31";"";"";""
"18.03.32";"18.03.32";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-37,62";"";"";""
"21.03.32";"21.03.32";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-467,74";"";"";""
"24.03.32";"24.03.32";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-141,74";"";"";""
"26.03.32";"26.03.32";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-256,53";"";"";""
"27.04.32";"27.04.32";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+3375,55";"";"";""
"28.04.32";"28.04.32";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-123,75";"";"";""
"01.05.32";"01.05.32";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-105,57";"";"";""
"02.05.32";"02.05.32";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-169,91";"";"";""
"05.05.32";"05.05.32";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-226,68";"";"";""
"06.05.32";"06.05.32";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-94,88";"";"";""
"09.05.32";"09.05.32";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-271,97";"";"";""
"10.05.32";"10.05.32";"Abgeschlossen";"Max Mustermann";"Kinoabend";"Kino";"";"DE4567890123456789012";"-47,91";"";"";""
"13.05.32";"13.05.32";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-129,41";"";"";""
"15.06.32";"15.06.32";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+3117,28";"";"";""
"16.06.32";"16.06.32";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-195,36";"";"";""
"18.06.32";"18.06.32";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-71,08";"";"";""
"19.06.32";"19.06.32";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-1202,71";"";"";""
"22.06.32";"22.06.32";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-115,79";"";"";""
"25.06.32";"25.06.32";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-127,80";"";"";""
"27.06.32";"27.06.32";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-124,52";"";"";""
"28.06.32";"28.06.32";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-136,69";"";"";""
"30.06.32";"30.06.32";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-150,31";"";"";""
"02.08.32";"02.08.32";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+4089,50";"";"";""
"03.08.32";"03.08.32";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-79,46";"";"";""
"06.08.32";"06.08.32";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-164,60";"";"";""
"07.08.32";"07.08.32";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-14,12";"";"";""
"08.08.32";"08.08.32";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-80,69";"";"";""
"09.08.32";"09.08.32";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-106,91";"";"";""
"12.08.32";"12.08.32";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-50,19";"";"";""
"13.08.32";"13.08.32";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-117,60";"";"";""
"15.08.32";"15.08.32";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-70,15";"";"";""
"16.09.32";"16.09.32";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+3094,96";"";"";""
"19.09.32";"19.09.32";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-93,83";"";"";""
"20.09.32";"20.09.32";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-137,60";"";"";""
"23.09.32";"23.09.32";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-65,56";"";"";""
"24.09.32";"24.09.32";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-28,36";"";"";""
"25.09.32";"25.09.32";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-128,55";"";"";""
"27.09.32";"27.09.32";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-18,29";"";"";""
"28.09.32";"28.09.32";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-67,25";"";"";""
"01.10.32";"01.10.32";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-182,04";"";"";""
"04.11.32";"04.11.32";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+3961,03";"";"";""
"05.11.32";"05.11.32";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-69,27";"";"";""
"07.11.32";"07.11.32";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-39,59";"";"";""
"08.11.32";"08.11.32";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-147,43";"";"";""
"11.11.32";"11.11.32";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-59,94";"";"";""
"12.11.32";"12.11.32";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-167,35";"";"";""
"13.11.32";"13.11.32";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-135,65";"";"";""
"14.11.32";"14.11.32";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-93,92";"";"";""
"16.11.32";"16.11.32";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-60,88";"";"";""
"18.12.32";"18.12.32";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+3992,09";"";"";""
"19.12.32";"19.12.32";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-123,42";"";"";""
"20.12.32";"20.12.32";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-32,01";"";"";""
"21.12.32";"21.12.32";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-108,26";"";"";""
"22.12.32";"22.12.32";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-114,72";"";"";""
"25.12.32";"25.12.32";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-125,89";"";"";""
"27.12.32";"27.12.32";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-120,01";"";"";""
"30.12.32";"30.12.32";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-80,20";"";"";""
"02.01.33";"02.01.33";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-69,02";"";"";""
"03.02.33";"03.02.33";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+2192,83";"";"";""
"06.02.33";"06.02.33";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-180,55";"";"";""
"09.02.33";"09.02.33";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-98,33";"";"";""
"11.02.33";"11.02.33";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-22,27";"";"";""
"13.02.33";"13.02.33";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-173,35";"";"";""
"14.02.33";"14.02.33";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-126,47";"";"";""
"17.02.33";"17.02.33";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-151,46";"";"";""
"18.02.33";"18.02.33";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-167,16";"";"";""
"20.02.33";"20.02.33";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-106,01";"";"";""
"21.03.33";"21.03.33";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+4231,63";"";"";""
"22.03.33";"22.03.33";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-770,50";"";"";""
"25.03.33";"25.03.33";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-66,09";"";"";""
"27.03.33";"27.03.33";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-1414,75";"";"";""
"28.03.33";"28.03.33";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-126,06";"";"";""
"31.03.33";"31.03.33";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-130,09";"";"";""
"01.04.33";"01.04.33";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-47,27";"";"";""
"03.04.33";"03.04.33";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-82,96";"";"";""
"04.04.33";"04.04.33";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-61,24";"";"";""
"06.05.33";"06.05.33";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+2764,17";"";"";""
"08.05.33";"08.05.33";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-65,96";"";"";""
"10.05.33";"10.05.33";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-111,36";"";"";""
"12.05.33";"12.05.33";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-71,48";"";"";""
"15.05.33";"15.05.33";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-339,64";"";"";""
"17.05.33";"17.05.33";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-141,35";"";"";""
"19.05.33";"19.05.33";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-36,15";"";"";""
"21.05.33";"21.05.33";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-538,78";"";"";""
"22.05.33";"22.05.33";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-49,15";"";"";""
"23.06.33";"23.06.33";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+2536,07";"";"";""
"25.06.33";"25.06.33";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-118,24";"";"";""
"27.06.33";"27.06.33";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-829,75";"";"";""
"29.06.33";"29.06.33";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-84,49";"";"";""
"30.06.33";"30.06.33";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-97,58";"";"";""
"03.07.33";"03.07.33";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-275,58";"";"";""
"04.07.33";"04.07.33";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-51,49";"";"";""
"06.07.33";"06.07.33";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-146,14";"";"";""
"09.07.33";"09.07.33";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-102,43";"";"";""
"11.08.33";"11.08.33";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+4151,69";"";"";""
"13.08.33";"13.08.33";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-69,13";"";"";""
"15.08.33";"15.08.33";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-120,37";"";"";""
"17.08.33";"17.08.33";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-40,00";"";"";""
"19.08.33";"19.08.33";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-20,62";"";"";""
"20.08.33";"20.08.33";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-109,04";"";"";""
"23.08.33";"23.08.33";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-229,73";"";"";""
"24.08.33";"24.08.33";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-70,80";"";"";""
"26.08.33";"26.08.33";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-88,85";"";"";""
"28.09.33";"28.09.33";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+3542,12";"";"";""
"30.09.33";"30.09.33";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-84,34";"";"";""
"02.10.33";"02.10.33";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-77,96";"";"";""
"05.10.33";"05.10.33";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-89,10";"";"";""
"07.10.33";"07.10.33";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-1198,32";"";"";""
"08.10.33";"08.10.33";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-117,97";"";"";""
"10.10.33";"10.10.33";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-164,01";"";"";""
"12.10.33";"12.10.33";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-139,88";"";"";""
"13.10.33";"13.10.33";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-110,52";"";"";""
"14.11.33";"14.11.33";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+3864,52";"";"";""
"15.11.33";"15.11.33";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-167,24";"";"";""
"18.11.33";"18.11.33";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-178,16";"";"";""
"20.11.33";"20.11.33";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-11,78";"";"";""
"23.11.33";"23.11.33";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-257,10";"";"";""
"26.11.33";"26.11.33";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-1145,60";"";"";""
"28.11.33";"28.11.33";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-130,92";"";"";""
"29.11.33";"29.11.33";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-94,63";"";"";""
"01.12.33";"01.12.33";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-87,04";"";"";""
"04.01.34";"04.01.34";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+2916,52";"";"";""
"07.01.34";"07.01.34";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-165,93";"";"";""
"09.01.34";"09.01.34";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-85,87";"";"";""
"10.01.34";"10.01.34";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-73,88";"";"";""
"13.01.34";"13.01.34";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-56,64";"";"";""
"16.01.34";"16.01.34";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-32,92";"";"";""
"19.01.34";"19.01.34";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-179,93";"";"";""
"20.01.34";"20.01.34";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-73,57";"";"";""
"23.01.34";"23.01.34";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-293,00";"";"";""
"26.02.34";"26.02.34";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+3194,86";"";"";""
"28.02.34";"28.02.34";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-136,96";"";"";""
"03.03.34";"03.03.34";"Abgeschlossen";"Max Mustermann";"Kinoabend";"Kino";"";"DE4567890123456789012";"-24,50";"";"";""
"05.03.34";"05.03.34";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-105,39";"";"";""
"06.03.34";"06.03.34";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-38,11";"";"";""
"08.03.34";"08.03.34";"Abgeschlossen";"Max Mustermann";"Kinoabend";"Kino";"";"DE4567890123456789012";"-28,63";"";"";""
"10.03.34";"10.03.34";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-87,66";"";"";""
"12.03.34";"12.03.34";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-72,00";"";"";""
"14.03.34";"14.03.34";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-73,21";"";"";""
"16.04.34";"16.04.34";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+3885,51";"";"";""
"18.04.34";"18.04.34";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-189,04";"";"";""
"19.04.34";"19.04.34";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-15,33";"";"";""
"22.04.34";"22.04.34";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-70,09";"";"";""
"23.04.34";"23.04.34";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-1565,45";"";"";""
"24.04.34";"24.04.34";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-158,49";"";"";""
"25.04.34";"25.04.34";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-68,49";"";"";""
"27.04.34";"27.04.34";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-74,09";"";"";""
"28.04.34";"28.04.34";"Abgeschlossen";"Max Mustermann";"Kinoabend";"Kino";"";"DE4567890123456789012";"-26,81";"";"";""
"30.05.34";"30.05.34";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+4737,42";"";"";""
"31.05.34";"31.05.34";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-233,20";"";"";""
"01.06.34";"01.06.34";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-75,93";"";"";""
"04.06.34";"04.06.34";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-777,10";"";"";""
"05.06.34";"05.06.34";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-98,02";"";"";""
"08.06.34";"08.06.34";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-426,47";"";"";""
"10.06.34";"10.06.34";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-15,48";"";"";""
"12.06.34";"12.06.34";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-195,21";"";"";""
"13.06.34";"13.06.34";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-172,57";"";"";""
"14.07.34";"14.07.34";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+3190,51";"";"";""
"16.07.34";"16.07.34";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-46,71";"";"";""
"17.07.34";"17.07.34";"Abgeschlossen";"Max Mustermann";"Kinoabend";"Kino";"";"DE4567890123456789012";"-23,24";"";"";""
"20.07.34";"20.07.34";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-92,08";"";"";""
"22.07.34";"22.07.34";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-127,41";"";"";""
"23.07.34";"23.07.34";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-103,98";"";"";""
"25.07.34";"25.07.34";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-110,55";"";"";""
"28.07.34";"28.07.34";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-37,82";"";"";""
"30.07.34";"30.07.34";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-234,85";"";"";""
"02.09.34";"02.09.34";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+2403,47";"";"";""
"04.09.34";"04.09.34";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-386,92";"";"";""
"07.09.34";"07.09.34";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-95,38";"";"";""
"08.09.34";"08.09.34";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-77,51";"";"";""
"09.09.34";"09.09.34";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-197,82";"";"";""
"10.09.34";"10.09.34";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-926,96";"";"";""
"12.09.34";"12.09.34";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-121,04";"";"";""
"15.09.34";"15.09.34";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-46,69";"";"";""
"18.09.34";"18.09.34";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-124,29";"";"";""
"19.10.34";"19.10.34";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+3990,22";"";"";""
"21.10.34";"21.10.34";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-162,71";"";"";""
"24.10.34";"24.10.34";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-101,97";"";"";""
"26.10.34";"26.10.34";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-170,95";"";"";""
"28.10.34";"28.10.34";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-56,52";"";"";""
"29.10.34";"29.10.34";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-57,87";"";"";""
